COD_ETU;Note : TLBC2104;RÃ©sultat : TLBC2104;Session : TLBC2104;AnnÃ©e : TLBC2104;Filiére;Année;module;Semestre
14000149;4,387;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000150;7.3;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000161;7.4;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000165;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000168;10,975;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000171;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000174;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000181;8.7;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000183;10.2;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000189;6,362;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000195;9.1;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000199;1;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000206;8.9;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000209;13,275;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000212;8.9;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000216;8.5;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000219;13.2;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000222;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000223;10.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000225;8;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000228;7.9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000230;1.9;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000235;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000238;6.9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000237;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000241;4,162;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000243;8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000244;8.7;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000249;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000253;4,625;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000257;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000261;10,731;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000264;6;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000267;10.7;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000270;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000277;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000281;4,762;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000285;1,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000288;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000291;4.3;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000297;1,625;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000299;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000300;1,625;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000301;1.6;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000302;1.3;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000305;9.2;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000306;5.4;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000308;7.2;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000310;13;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000311;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000314;2,675;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000313;2,437;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000316;1,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000318;12.2;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000320;9.8;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000322;1,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000324;9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000327;9.2;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000328;3,975;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000330;10,243;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000331;1;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000332;11.8;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000335;3,737;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000336;12.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000339;2,025;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000338;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000341;9.4;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000353;9.6;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000361;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000364;7,293;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000366;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000368;12,037;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000372;7.5;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000374;10,225;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000376;3.6;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000380;4,412;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000384;8,462;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000388;0.8;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000391;13,412;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000394;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000398;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000400;7.5;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000402;1,625;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000405;9.2;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000404;13,162;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000408;4,706;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000407;5.4;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000409;3,812;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000412;2,437;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000413;12,125;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000415;8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000417;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000419;9.5;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000420;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000421;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000422;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000426;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000435;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000441;2,925;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000444;3,187;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000445;0.8;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000450;13,762;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000454;2,275;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000458;7.6;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000461;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000463;14.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000466;4,812;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000468;11.9;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000470;3;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000471;1;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000472;1,462;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000475;2,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000479;7.3;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000482;1,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000484;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000487;5.3;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000486;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000503;11.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000507;8.8;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000510;8.9;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14000514;4,862;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000516;6;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000519;10,002;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000544;10.8;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000578;15,112;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000581;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000582;10.7;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000591;10,362;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000593;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000636;9.5;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000637;13,412;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000639;5.9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000649;10.9;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14000683;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000684;7.2;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000689;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000692;9.2;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000694;3,543;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000696;9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000698;8.9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000699;3.9;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000700;9;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000785;1.6;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000786;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000787;3,487;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000790;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14000791;3,925;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000792;6.8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14000793;1.3;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000796;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000845;3,925;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14000990;5.4;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14001001;3,575;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001010;12,825;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14001037;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001039;10,275;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14001236;4.2;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001374;8.3;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14001434;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14001585;3,787;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001596;3,031;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001602;3.6;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001601;2,625;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001604;1.9;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001607;7;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14001611;6.8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14001612;3,925;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001641;3,675;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001647;7.8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14001648;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14001649;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001651;9.4;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14001650;1.3;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001652;12,168;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14001654;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001653;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14001655;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14001656;8.9;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14001657;7.1;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14001658;2,193;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001838;11.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14001936;9.6;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14001969;4,995;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14001987;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14002042;8.9;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14002043;10,002;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14002044;9,997;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14002046;0.7;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002050;4,137;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002202;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14002262;1,462;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002310;7.8;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14002331;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002373;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002435;1,675;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14002474;9.8;AC ;2;2014;BCG;2014;TLBC1404 ;S1
14002981;2,375;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14003081;6;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14003099;2,437;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14003205;11.1;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14003218;0;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14003240;6.7;NV ;2;2014;BCG;2014;TLBC1404 ;S1
14003276;4,187;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14003296;12.6;V  ;1;2014;BCG;2014;TLBC1404 ;S1
14003314;4,187;NRA;1;2014;BCG;2014;TLBC1404 ;S1
14004681;10;V  ;2;2014;BCG;2014;TLBC1404 ;S1
14004791;12,025;V  ;1;2014;BCG;2014;TLBC1404 ;S1
9007198;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
10048467;;;;;BCG;2014;TLBC1504    ;S1
10048490;;;;;BCG;2014;TLBC1504    ;S1
10048675;;;;;BCG;2014;TLBC1504    ;S1
11010373;;;;;BCG;2014;TLBC1504    ;S1
11011713;;;;;BCG;2014;TLBC1504    ;S1
11012827;3.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
11013259;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
11013282;10;V  ;1;2012;BCG;2014;TLBC1504    ;S1
11013286;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
11013299;;;;;BCG;2014;TLBC1504    ;S1
11013303;;;;;BCG;2014;TLBC1504    ;S1
12005831;8.5;AC ;2;2013;BCG;2014;TLBC1504    ;S1
12005967;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12006095;;;;;BCG;2014;TLBC1504    ;S1
12006411;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12006494;;;;;BCG;2014;TLBC1504    ;S1
12006858;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12007338;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12008132;10.5;V  ;1;2013;BCG;2014;TLBC1504    ;S1
12010910;;;;;BCG;2014;TLBC1504    ;S1
12011050;;;;;BCG;2014;TLBC1504    ;S1
12011067;;;;;BCG;2014;TLBC1504    ;S1
12011093;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011098;;;;;BCG;2014;TLBC1504    ;S1
12011115;8;NV ;2;2014;BCG;2014;TLBC1504    ;S1
12011128;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011130;10;V  ;1;2012;BCG;2014;TLBC1504    ;S1
12011135;;;;;BCG;2014;TLBC1504    ;S1
12011138;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011156;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011178;;;;;BCG;2014;TLBC1504    ;S1
12011179;;;;;BCG;2014;TLBC1504    ;S1
12011207;;;;;BCG;2014;TLBC1504    ;S1
12011212;;;;;BCG;2014;TLBC1504    ;S1
12011235;;;;;BCG;2014;TLBC1504    ;S1
12011373;;;;;BCG;2014;TLBC1504    ;S1
12011378;10;V  ;1;2012;BCG;2014;TLBC1504    ;S1
12011382;;;;;BCG;2014;TLBC1504    ;S1
12011549;;;;;BCG;2014;TLBC1504    ;S1
12011564;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011566;10;V  ;1;2012;BCG;2014;TLBC1504    ;S1
12011575;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011579;;;;;BCG;2014;TLBC1504    ;S1
12011595;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011598;;;;;BCG;2014;TLBC1504    ;S1
12011600;;;;;BCG;2014;TLBC1504    ;S1
12011618;;;;;BCG;2014;TLBC1504    ;S1
12011621;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011628;10;V  ;1;2013;BCG;2014;TLBC1504    ;S1
12011644;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011662;5.2;NV ;2;2014;BCG;2014;TLBC1504    ;S1
12011664;;;;;BCG;2014;TLBC1504    ;S1
12011666;;;;;BCG;2014;TLBC1504    ;S1
12011667;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011668;;;;;BCG;2014;TLBC1504    ;S1
12011692;4;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011695;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011705;;;;;BCG;2014;TLBC1504    ;S1
12011713;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011726;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011780;;;;;BCG;2014;TLBC1504    ;S1
12011785;;;;;BCG;2014;TLBC1504    ;S1
12011789;;;;;BCG;2014;TLBC1504    ;S1
12011809;2.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011867;;;;;BCG;2014;TLBC1504    ;S1
12011872;11.2;V  ;1;2013;BCG;2014;TLBC1504    ;S1
12011874;;;;;BCG;2014;TLBC1504    ;S1
12011883;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011898;3.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011899;;;;;BCG;2014;TLBC1504    ;S1
12011925;;;;;BCG;2014;TLBC1504    ;S1
12011940;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12011960;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
12012355;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
12012361;9;NV ;2;2014;BCG;2014;TLBC1504    ;S1
12012403;;;;;BCG;2014;TLBC1504    ;S1
12012443;;;;;BCG;2014;TLBC1504    ;S1
12012449;;;;;BCG;2014;TLBC1504    ;S1
12012455;;;;;BCG;2014;TLBC1504    ;S1
12012558;7;NV ;2;2014;BCG;2014;TLBC1504    ;S1
12012559;;;;;BCG;2014;TLBC1504    ;S1
12012676;10;V  ;1;2013;BCG;2014;TLBC1504    ;S1
12012775;;;;;BCG;2014;TLBC1504    ;S1
12012899;;;;;BCG;2014;TLBC1504    ;S1
13010014;7.5;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13010024;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13010027;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13010028;;;;;BCG;2014;TLBC1504    ;S1
13010634;3.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13010797;10.2;V  ;1;2014;BCG;2014;TLBC1504    ;S1
13010975;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13011117;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13011190;13.2;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13011225;11.5;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13011263;14.2;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13011265;7;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13011269;;;;;BCG;2014;TLBC1504    ;S1
13011318;8.5;AC ;2;2013;BCG;2014;TLBC1504    ;S1
13011379;10.2;V  ;1;2014;BCG;2014;TLBC1504    ;S1
13011424;;;;;BCG;2014;TLBC1504    ;S1
13011436;;;;;BCG;2014;TLBC1504    ;S1
13011439;10;V  ;1;2014;BCG;2014;TLBC1504    ;S1
13011472;;;;;BCG;2014;TLBC1504    ;S1
13011474;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13011494;;;;;BCG;2014;TLBC1504    ;S1
13011534;;;;;BCG;2014;TLBC1504    ;S1
13011712;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13011721;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012011;10;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012015;12.8;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012042;8;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012055;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13012118;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012136;10;V  ;2;2014;BCG;2014;TLBC1504    ;S1
13012156;;;;;BCG;2014;TLBC1504    ;S1
13012176;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012223;8.7;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13012249;4,125;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012266;8.5;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13012277;10;V  ;2;2014;BCG;2014;TLBC1504    ;S1
13012297;;;;;BCG;2014;TLBC1504    ;S1
13012299;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13012304;;;;;BCG;2014;TLBC1504    ;S1
13012310;11.8;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012324;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13012339;7.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012344;;;;;BCG;2014;TLBC1504    ;S1
13012358;3;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012363;7;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012370;;;;;BCG;2014;TLBC1504    ;S1
13012387;4,625;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012396;4.8;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012397;3.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012427;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012458;11;V  ;1;2014;BCG;2014;TLBC1504    ;S1
13012469;5.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012475;4,375;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012487;4.8;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012505;10.8;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012523;10;V  ;2;2014;BCG;2014;TLBC1504    ;S1
13012547;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012558;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012564;12.5;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012634;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012646;7;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012707;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012711;3;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012726;;;;;BCG;2014;TLBC1504    ;S1
13012731;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012743;;;;;BCG;2014;TLBC1504    ;S1
13012783;7;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012801;;;;;BCG;2014;TLBC1504    ;S1
13012802;;;;;BCG;2014;TLBC1504    ;S1
13012803;;;;;BCG;2014;TLBC1504    ;S1
13012807;8.5;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13012808;4,375;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012823;5.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012905;7;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012911;12;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13012939;5.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012949;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13012967;5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13012975;;;;;BCG;2014;TLBC1504    ;S1
13013038;10.2;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13013054;10;V  ;2;2014;BCG;2014;TLBC1504    ;S1
13013056;3.8;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013061;5.2;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013094;3.2;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013098;5.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013107;6;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013122;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013123;4.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013124;3.8;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013130;4;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013139;6;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013148;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013159;2.8;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013160;5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013174;2.2;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013177;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13013180;10;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13013184;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013185;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13013197;3;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013278;4;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013398;6.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013443;7.5;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013474;10;V  ;2;2013;BCG;2014;TLBC1504    ;S1
13013531;10,375;V  ;1;2014;BCG;2014;TLBC1504    ;S1
13013602;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013632;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013652;3;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013660;3,125;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013661;4.5;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013684;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013695;6;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013696;11.2;V  ;1;2013;BCG;2014;TLBC1504    ;S1
13013700;9;NV ;2;2014;BCG;2014;TLBC1504    ;S1
13013707;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013843;0;NRA;1;2014;BCG;2014;TLBC1504    ;S1
13013968;7;AC ;2;2014;BCG;2014;TLBC1504    ;S1
13013972;12;V  ;1;2013;BCG;2014;TLBC1504    ;S1
